"first order, semi-infinite-conc",,,,"first order, semi-infinite-mixed",,,,"first order, infinite",,,,"power law, semi-infinite-conc",,,,"power law, semi-infinite-mixed",,,,"power law, infinite",,,
v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*k_hat_f,k_hat_r,v,Pe,beta*alpha_hat,1-gamma,v,Pe,beta*alpha_hat,1-gamma,v,Pe,beta*alpha_hat,1-gamma
0.284362821635964,6081.345226363059,9.279712835681178,75.28860760688478,0.28183111187507215,4478.94604028934,8.49248824693555,75.30281721494069,0.2749322076433148,3189.2477264635363,5.404417365978749,62.69484955629388,0.26069821587865255,933.6789012173416,0.04215702564180326,0.1932345611497541,0.26351024367244424,1008.0692828066075,0.055741114784841575,0.16993663907256565,0.2627922027676071,946.3125850076494,0.04760441261655478,0.16372419577890662
0.31583443545591017,2565.3830874485825,1.1335513133021966,37.065390323272915,0.31731611724484127,2790.2744335486054,1.4796835423812384,43.184370046374646,0.31359138877090154,2074.3896664324616,0.5859222926960967,22.825295234900544,0.32549637930189884,2208.0742430211585,0.08621185444492646,0.15845826761724116,0.3211786145385741,2033.957208971424,0.07324955698655178,0.20485981132709713,0.32051482891364363,2028.456393984278,0.06922416588770897,0.21047554238595054
0.3672440257079709,4497.233356692629,1.2324456984765826,44.47959469603746,0.36742231902814515,4536.898087346861,1.2709457146213057,46.53273276467789,0.36923853080355123,5242.01413184574,1.7618081027894994,56.63305389338809,0.3724601825436466,3277.134136534871,0.060895897504215396,0.18303474890215793,0.3730066999164637,3442.780582508858,0.06480713079713946,0.18973874443781696,0.3704688435905573,3225.9967382656673,0.055868737652953034,0.21713568800155722
0.4032164255621917,12034.188852788926,5.383441823657987,452.83341209229326,0.40417784701495363,14774.236558023278,3.958285248865238,269.0780000613195,0.5440814181174918,5975.1357817082735,46.20563406671949,123.90493382339135,0.3989266126587049,10952.14349013608,0.015345341313226037,0.5174775404569589,0.3988558066327897,10665.384322482925,0.013661713935677815,0.5284357927173943,0.40098829539293945,11992.115847577603,0.011586578463579935,0.15076924781213932
0.4755946987485486,1698.7955514727328,4.85990556418846,52.30080363342622,0.4652209161976797,1360.8197416213743,3.0101556296507788,43.57593505573367,0.46112516603729653,1104.9037073155594,2.366958788976836,40.58962537456728,0.4539298458149328,626.1449604894509,0.05179214343096464,0.1361381629311477,0.4484663481126753,625.8588062851651,0.04058344684374676,0.22272681660925556,0.45041431929307024,633.7046504552982,0.04228373793438161,0.19632572045852736
0.5310588237169913,1300.2282649472527,0.19239657279016634,5.8042708436206905,0.5313720089674134,1290.427858834217,0.18136783241261029,5.710210432669676,0.5318802888447286,1231.8213917325606,0.16604003116344904,7.958880757257459,0.5302107642008675,1147.1650159652795,0.07341244169092195,0.8313873226640845,0.5304855049535496,1122.4559608176758,0.09212902913514955,0.8759714377043474,0.5348358513758297,1348.5894648584692,0.06355598994330942,0.5273428982050824
0.5846305926496512,15781.402655055048,32.038471848454094,150.18705167348529,0.569775377984651,15838.449318051218,25.741781876611878,140.94360394014075,0.5468284767305985,16733.91984077479,15.905744974199097,117.22195187993562,0.5028964493812026,1753.7102748522186,0.07277434762920568,0.18775838670338826,0.5044997996816185,1731.341692411708,0.07362895633481287,0.17197612102496165,0.4998892203319899,1702.4316041376576,0.06548058106949757,0.2181072014367609
0.5406737857754753,9534.339189971099,12.031941866747339,149.21315542396096,0.5384767854889522,13848.379383638032,10.290144340628329,133.1382793077351,0.5086121460680946,3245.639468704846,0.8762601723436436,44.68691599523437,0.5101819909319488,2676.166679540853,0.039122677084428924,0.24139187623194358,0.5178289102590434,3013.4684430189127,0.05566379476232129,0.16300397251051185,0.5142744491197448,2777.1887333450954,0.046215104306266235,0.18683617641461056
3.286103411212425,1793.6523834283232,2.3599768271939947,13.89054287567094,3.168791667317422,317.1841214390841,2.460159183076077,22.11335422797634,3.5527193741960486,3798.793603597281,6.110510043171709,23.983365308732303,3.147288574723924,214.1628937308051,0.12913192767122988,0.14755857789308074,3.1333835544281814,240.55840005077104,0.14867508275194585,0.2481114354353535,3.10060882846133,180.95809369956612,0.0853371339834021,0.11486513371168315
2.645692131892444,1700.090775738916,3.6184769452979,38.94332390219622,2.6102444802462554,1227.9528067051615,2.787570312344744,36.32574572526821,3.449339099867258,5388.782807581162,39.72865019032518,96.70296974955009,2.6180389007293683,698.8275317819168,0.10664857218125855,0.16218094147778572,2.6303363685426437,646.8044073253561,0.1046252236421305,0.13877108442126943,2.6039680500456583,652.9228707679364,0.093848476993495,0.16617963843557504
