Name,Discharge,Velocity,Shear Velocity,pH,Dissolved Solids,Vegetation,Temperature,Stream Slope,Stream Width,Channel Depth,Channel Cross Sectional Area,Bed Material,Manning's n,Drainage Area,Injection Latitude,Injection Longitude,Sampling Location,Stream Order,Sampling Order,Tracer Type,Mass Exchange Coefficient,Mass of Tracer Injection,Tracer Concentration,Background Concentration,Duration of Injection,Injection Date,Injection Note,Monitoring Method,"('Breakthrough curve', '')","('first order, semi-infinite-conc', 'v')","('', 'D')","('', 'beta*k_f')","('', 'k_r')","('first order, semi-infinite-mixed', 'v')","('', 'D')","('', 'beta*k_f')","('', 'k_r')","('first order, infinite', 'v')","('', 'D')","('', 'beta*k_f')","('', 'k_r')","('power law, semi-infinite-conc', 'v')","('', 'D')","('', 'beta*alpha')","('', 'gamma')","('power law, semi-infinite-mixed', 'v')","('', 'D')","('', 'beta*alpha')","('', 'gamma')","('power law, infinite', 'v')","('', 'D')","('', 'beta*alpha')","('', 'gamma')"
Smiley Creek,0.670004917,0.27005280000000004,,,,,55.40000000000001,7.5,7.100316000000001,0.34015680000000004,,sand and gravel,,,,,0.28485318,,,Rhodamine WT,,0.018,,,,7/7/1989,,,SMI 7-7-89 S9,1.1873347171970339,0.002378072813860235,7.40554013610908,34.070108187992375,1.334366236392,0.0004775587877877594,16.7988229692142,45.280402949609474,1.28301927267857,9.183063524144923e-05,12.097211660664884,36.6148505191696,1.192156328781586,0.004510882576451389,0.31212765760232675,0.8066407176616963,1.197067003632,0.004544724331921993,0.30412330483400574,0.7948784732134317,1.1850651599900925,0.004605054184257717,0.28732485404931285,0.7585352642305614
Stringer Creek,0.021124368,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.023979166,,,Cl,,0.5,,,,7/25/2006,,,STR 7-25-06 S1-1,0.4704895261144068,0.00026686759896956823,21.8210064201045,64.90026470488084,0.45731463509180265,0.0003272772418626181,14.21382619562661,51.507666294996866,0.4854257015466102,0.0002963076388186796,19.170501575440028,60.6693357772984,0.47932930341101704,0.0003836960854928146,0.9824912474179445,0.659108442084932,0.48969318024152547,0.00035451491580181026,1.176012155899325,0.607304907174005,0.48451124182627126,0.0004307439905763053,0.8700832329800555,0.6122740718913033
Stringer Creek,0.022370309130000002,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.023979166,,,Cl,,0.5,,,,7/25/2006,,,STR 7-25-06 S1-2 ,0.48034869974846356,0.0003508489943613553,8.458963049626439,61.49474809380149,0.5124447425474082,0.0003293362516170086,14.207389267874689,80.92533766651637,0.5685428278118825,0.0002527826584135738,32.76606575727435,117.1784564944001,0.5226699811634509,0.0003919617645272384,0.5193731131034397,0.7319231965840813,0.4939812908515285,0.00042381312724908707,0.4625045518763449,0.5687962482204652,0.5260233205283844,0.0004222312926374242,0.45895305078635895,0.6526421919649452
Stringer Creek,0.022625161,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.023979166,,,Cl,,0.5,,,,7/25/2006,,,STR 7-25-06 S1-3,0.4759737820835458,0.0003009930555935074,12.166945819312657,78.69273506451617,0.4865408798074779,0.00031761454614306006,11.355365108440333,76.02787396349099,0.5298177293556323,0.00026263345662072595,24.400912351325708,108.24291033440674,0.5102261266117543,0.00036713016748690864,0.4702990431951682,0.7679254573625753,0.5103541609426707,0.0003840811967477907,0.432296000240433,0.7376151951446901,0.5119665212354283,0.00038657075007967804,0.42302928034092097,0.6902439908417881
Stringer Creek,0.023502983,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.12906906799999998,,,Cl,,1,,,,7/25/2006,,,STR 7-25-06 S10,0.3817952773839597,0.00032414663963273657,3.5024840328983746,24.986929276295523,0.39427701903156326,0.00027489030050506074,4.92235677024015,29.05266681229534,0.390760122225148,0.00030403542305155556,4.063971771964976,26.632778733172493,0.373730112562249,0.0005002989753531638,0.18450732113967105,0.7019852979998635,0.3846154556465863,0.0004849328656780984,0.21725688494203785,0.7241299862891278,0.3718287344283596,0.0005183066099674649,0.16763370061899624,0.6001030670001224
Stringer Creek,0.021435853,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.028968119999999997,,,Cl,,1,,,,7/25/2006,,,STR 7-25-06 S11,0.41926226451694126,0.0004029326776108644,9.83601398726732,41.97841201129135,0.43638338784690106,0.00041320751112345646,10.514755968796566,43.30225576042853,0.4639231930593499,0.0003779630072811423,14.495355024756048,51.13905647692728,0.4610912858598726,0.00044592471515937095,0.8809330341821799,0.6638977006244724,0.4656302813173818,0.0004076776550149167,1.0505907885741617,0.5966235247120453,0.46237203695463297,0.0005408578527300499,0.6359935998692102,0.6419043345865685
Stringer Creek,0.021350902637999998,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.13598923000000002,,,Cl,,0.5,,,,7/25/2006,,,STR 7-25-06 S12,0.3105272889781398,0.00041382938024212327,0.8187857476642966,10.9252141887252,0.3124587528108315,0.00042907849325773663,0.714010560934922,9.719893920782694,0.3218044285437232,0.00037778913944478033,1.3713721213854388,15.254331823634823,0.32242607758064523,0.0004365263560532986,0.1686803527826391,0.6975251565088296,0.32709891928471246,0.00044349465723044726,0.17103518847487895,0.7128643376349568,0.328656533186069,0.00044757084490187145,0.16584865563495776,0.6989965591048677
Stringer Creek,0.022710111,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.225951336,,,Cl,,1,,,,7/25/2006,,,STR 7-25-06 S13,0.3095050477757822,0.00043901624120488405,0.6799849560112367,9.866888761640908,0.3259589848462166,0.000354953492585849,2.0918975435120655,19.03921672033892,0.3114803976625426,0.0004693051870870367,0.5337051316969099,8.443016988480702,0.31218236929917365,0.0004934624773308497,0.11862007287681182,0.629538002636924,0.31236027440160735,0.0004983167055590214,0.12275281114497812,0.5697422892060995,0.3225037755383347,0.0004544181181721341,0.15384722582636368,0.6700368554720844
Stringer Creek,0.020642981462999997,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.036049216,,,Cl,,0.5,,,,7/25/2006,,,STR 7-25-06 S14,0.31472784806217174,0.0002796268902218851,4.998917840347335,41.45461036065209,0.349468846016529,0.00025000054529818546,14.28215086660073,69.99535638305562,0.3362818740073628,0.00027740242958192147,6.764177204198631,47.41296583389495,0.3311983982094909,0.00034012649378672446,0.27437102759147425,0.801545463681407,0.3313065669640638,0.00034953955533106515,0.24616623636308776,0.7599667045330486,0.3329498271157641,0.00034341940619911284,0.2591049384177387,0.682813073641773
Stringer Creek,0.021039417,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.12601132199999998,,,Cl,,1,,,,7/25/2006,,,STR 7-25-06 S15,0.30197038271005894,0.00043643201637870584,0.7256307272110255,9.184540112730504,0.3053739358727352,0.00044511786709482126,0.7174110372624141,9.109638829423249,0.31139660074478936,0.00042165178108106386,0.9698802662942387,11.341663429512783,0.32273313928402364,0.00044423185175480407,0.2036804082446742,0.740728763133401,0.3118921742581973,0.0004663268698487821,0.1588811982859315,0.609115578369354,0.32121081315532535,0.0004605714256549457,0.1747025781108282,0.6780172789580361
Stringer Creek,0.019850109746999998,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.026071307999999998,,,Cl,,1,,,,7/25/2006,,,STR 7-25-06 S16,0.4216584718186031,0.00037998933060090105,8.412481577896493,43.756048818779725,0.45198204370471307,0.0003626889887971311,12.734029067557914,55.84118978423799,0.487770471490909,0.00032074299663514133,20.233321810648388,70.60751673766711,0.468999129730909,0.00039964830876731614,0.8741976344281408,0.6538965632007937,0.45449400200727275,0.00043891261234281167,0.7945667085888803,0.5794423722427389,0.47533135069586085,0.00046689007881460574,0.6466296934679404,0.6422641355544183
Stringer Creek,0.020529714,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.122953576,,,Cl,,0.5,,,,7/25/2006,,,STR 7-25-06 S17,0.2845759394568033,0.0004090131364778109,0.7913305101183796,9.981479833369928,0.29038264058953406,0.0003944191951441591,1.028207563490232,11.879874410867657,0.2941391099197616,0.0003905847688111731,1.0937392291848278,12.290927521425004,0.3036218615406767,0.00042261942115380785,0.20523893795488207,0.7429577480812288,0.3050676799289656,0.00042264814635382573,0.2062473311447313,0.7183974047335788,0.3021760431523878,0.00043015723802959584,0.17933702098340323,0.6732234710249698
Stringer Creek,0.021152685,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.229009082,,,Cl,,1,,,,7/25/2006,,,STR 7-25-06 S18,0.30322918410975974,0.0005361543707608479,0.4579440663979544,4.743771253880086,0.3044509462160349,0.0005594475127707504,0.398664622171874,4.078119512315566,0.30688311558356607,0.00056129617431026,0.39971852665515023,4.089290691249684,0.3137046541238238,0.0005374001064255659,0.1724366641524367,0.5983672702502603,0.3244165203621983,0.0005141376113832247,0.2027925216712404,0.6711398370416427,0.31676518733478803,0.0005139488645117807,0.18594771905359672,0.5491557192581085
Stringer Creek,0.018122782,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.023013562,,,Cl,,0.5,,,,7/25/2006,,,STR 7-25-06 S19,0.3118537012848777,0.00016031167554510364,16.817522811952138,62.550907492833666,0.33101916564056705,0.00014566244546347434,21.862679937601243,68.50898689094512,0.3229204572698413,0.0001720658204396647,15.558268489539344,60.65310679105611,0.3031426704959994,0.00023013875679881503,0.5452907187647347,0.6921962719199621,0.2872129067063493,0.0002606080349868367,0.38263803331659857,0.578569934777674,0.3050342573834415,0.00026292809951018525,0.38126060458749517,0.6515039074716928
Stringer Creek,0.023049913457999997,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.125045718,,,Cl,,0.7,,,,7/25/2006,,,STR 7-25-06 S2-1,0.5810502844052245,1.4667928377860502e-05,86.8577491366619,195.69400542162614,0.5639880649701937,7.895356738209361e-06,68.89760070026678,170.93126017024434,0.5444806860860146,8.659440539011047e-06,58.7815138872968,164.92778538265398,0.5446001945772538,0.00018913769044427963,0.5040329984014598,0.8920824986758246,0.42943384518636507,0.0002455610596186644,0.08071154987513997,0.9087008404220094,0.43528976125708824,0.00023790684804873377,0.10129375941343446,0.8963721305844001
Stringer Creek,0.023049913457999997,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.125045718,,,Cl,,0.7,,,,7/25/2006,,,STR 7-25-06 S2-2,0.3969862951876837,0.0004379262893789631,1.8510254118985734,27.2316841679731,0.4144100911873355,0.00038997941546790583,4.11349936147767,40.12805405672774,0.40335570534646037,0.00045157907151559913,1.7626503375384648,26.851125510463156,0.40991412495062113,0.0005086804050711891,0.14815237777557594,0.7998204497439756,0.3967697693654974,0.0005220407401153408,0.10848910110485846,0.642818171443035,0.4079621529270468,0.0005056654834447083,0.1339476096771967,0.7130503661564329
Stringer Creek,0.019283773,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.12906906799999998,,,Cl,,1,,,,7/25/2006,,,STR 7-25-06 S20,0.3214708122795403,0.0004568801849671965,1.0626645358453535,10.26370172665553,0.32522498469093,0.000462843570257798,1.0788290714779143,10.387376376108188,0.3288336583495912,0.0004642111943207741,1.0863934012643233,10.421312931432244,0.3390657926270104,0.00047941722577568617,0.24098726934094775,0.6853790481961735,0.3310981509740237,0.0005032836993983325,0.21540435751587164,0.57769380960777,0.3374511936145009,0.0004933578739722267,0.2257381184801397,0.6009527770416985
Stringer Creek,0.018405951,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.028968119999999997,,,Cl,,1,,,,7/25/2006,,,STR 7-25-06 S21,0.4637327648713279,0.0002833146707478759,11.166676343066591,63.68865360371123,0.4821110257579689,0.0002742049219466855,13.956542339722631,71.98678118887952,0.4761406115912137,0.0003122127920337524,8.723286868213112,54.56952054805739,0.47911278682533726,0.00034818236018630146,0.5224925820500638,0.6888075285468244,0.4795940068255102,0.0003622314870051544,0.5192316970864591,0.6437748868266706,0.48040109136744236,0.0003701557264672731,0.5363539791619498,0.58290884871201
Stringer Creek,0.024125953643999998,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.21195007800000001,,,Cl,,1.4,,,,7/25/2006,,,STR 7-25-06 S3,0.371104048676206,0.0004369443805166378,1.149621272557662,18.254275105298774,0.3857847093472008,0.0003566096634966722,2.5879188349655124,26.323606986980383,0.39588592216191704,0.00037145671847546715,4.1956169615509555,36.68127112334312,0.3963951840458016,0.0004915499919748167,0.1750345118153513,0.8331632964268803,0.37092388879432986,0.0005076774713020936,0.10577828691064001,0.6156639597049001,0.3873862025902151,0.0004931754732332666,0.13855117863465097,0.7709814131626541
Stringer Creek,0.022200408,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.032025866,,,Cl,,0.7,,,,7/25/2006,,,STR 7-25-06 S4,0.46752782232948537,0.0003142292900821536,10.059738115522142,60.98666106613461,0.4995629565686724,0.0002893241851676264,17.656861331077295,85.18572470366107,0.488126731420485,0.0003245174570851447,10.316679098782567,61.561980430471344,0.48122345192685645,0.0003945697610400601,0.42660436061467855,0.716608357176179,0.48171518808015684,0.0004096338817377069,0.41414716880398067,0.6713956855502137,0.4825576586153205,0.00041768767019067404,0.416541602730198,0.60887579589874
Stringer Creek,0.023219814539999998,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.11893022599999999,,,Cl,,1.4,,,,7/25/2006,,,STR 7-25-06 S5,0.37844357541479096,0.0003429441397940091,2.7145095187255968,25.10466672762646,0.3845184555577236,0.00033866400061009435,3.2175907110449864,28.120111828518073,0.38300593283616446,0.00035668111453278584,2.548645279213628,24.596586310346506,0.379059583594569,0.00045263266994611525,0.17539671200799437,0.7168571066127347,0.3827397737265551,0.0004588809015691179,0.1755251465346564,0.714857966971731,0.38641996385854116,0.00046053525012607885,0.17578322941180152,0.7131821703683371
Stringer Creek,0.022087141,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.018990212,,,Cl,,1.4,,,,7/25/2006,,,STR 7-25-06 S6,0.4224788574329599,0.00017961597288820424,41.33095811922217,125.38648818381282,0.3822545391824868,0.00022266414597228823,13.527250378789125,63.806556329464705,0.4353987736811594,0.00016371071297005869,34.3143363801152,99.46650441087482,0.3916606391429802,0.0002520937728696848,0.7554310854848679,0.6699969469045721,0.3869992892670807,0.0002630295115192974,0.8298044451554576,0.5773242449687821,0.3947950957955169,0.00028664675651996017,0.612860428630092,0.6136908595693126
Stringer Creek,0.022511893,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.122953576,,,Cl,,0.7,,,,7/25/2006,,,STR 7-25-06 S7,0.3764023203750824,0.000513192831328217,0.8085482626375419,10.970811659808325,0.3807060299673151,0.0005209063455349683,0.8162269833146354,11.059380586837127,0.3863618726492156,0.0005073738305235216,0.9640091394643,12.691072400365318,0.40341605555234195,0.0005036756296130575,0.21713234030895284,0.7364468430854871,0.38844675865747674,0.00052920046825597,0.18458641627651853,0.5705999696999087,0.39432278409401456,0.0005303339905858454,0.1806505962671621,0.6061278355749311
Stringer Creek,0.023502983,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.229009082,,,Cl,,1,,,,7/25/2006,,,STR 7-25-06 S8,0.3652876213547246,0.0005291432969389082,0.86342958138003,12.56524978701388,0.38477972946472916,0.0003984710992148891,2.4643029100111935,21.285541166962314,0.369363523450529,0.0005383449577565189,0.8174861061678494,12.004310176481184,0.36836279798416277,0.0005833984014376789,0.1233005618096525,0.6494095630432988,0.36780754308618163,0.0006251589670040103,0.10635372639943493,0.6293727301253527,0.38063141501055997,0.0005742792972646168,0.15192743983411786,0.7005830316079151
Stringer Creek,0.021520804,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.023013562,,,Cl,,0.7,,,,7/25/2006,,,STR 7-25-06 S9,0.5691006543030126,0.0003287140400627097,45.291451009181166,149.316469063067,0.5294092916586685,0.0003735546077667913,18.211810872654652,87.02913557517877,0.5989904012471132,0.0002862156349416926,41.178617097569806,120.90365973298765,0.5296769109783206,0.00041391377539762785,0.7559032327587486,0.6630323080557615,0.5285678385450348,0.0004912707696696877,0.5024751178577234,0.6915603766165057,0.5338118908938493,0.0005006235775061367,0.4851649859932573,0.642387247407586
Stringer Creek,0.01885902,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.028968119999999997,,,Cl,,0.5,,,,7/26/2006,,,STR 7-26-06 S1-1,0.47287606229437257,0.0002875661543683395,10.897358213403606,63.27454201067025,0.48343365166945135,0.00029533644412689123,11.03385951064461,63.6115918811982,0.4887907726335965,0.0003097912969030242,9.51844131548785,58.343604521236635,0.49967149249953435,0.0003515662744164617,0.5321804399996805,0.7163978722110131,0.5016639909289147,0.00035832707404968606,0.5385565100478278,0.6795240930046491,0.5018125554585591,0.0003714702731247029,0.5113610375975051,0.6435936698545701
Stringer Creek,0.019283773,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.028968119999999997,,,Cl,,0.5,,,,7/26/2006,,,STR 7-26-06 S1-2,0.4714238977641113,0.00026603690756901374,11.772545227132937,66.16906259152587,0.5004144962126128,0.00023723681674458005,18.767384186884104,84.72879137001708,0.49398499447972916,0.0002651323159596387,13.231702575126645,70.22264767441528,0.4884079547608214,0.00033520347960964124,0.5167520061744718,0.7007625378696374,0.4895349017067219,0.00034753164308702216,0.51028465974047,0.6638925139215418,0.4912027104846284,0.00035362955973608935,0.5160540239819265,0.6180634439996464
Stringer Creek,0.013280601242999998,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.121022368,,,Cl,,1,,,,7/26/2006,,,STR 7-26-06 S10,0.2236585378790428,0.00030304543954572577,1.0005423048805864,7.23084871081042,0.2240857378074472,0.00032437029055045884,0.8169933601851933,5.989446171114401,0.22915708861535747,0.0003046978401889685,1.0463743950161204,7.451394156030242,0.23720384127999997,0.00033174509015855113,0.2718947894880096,0.6733951391102402,0.23123884790751742,0.0003505362568200179,0.23634504042580506,0.584369119317425,0.23720384127999997,0.00034932158802447697,0.2460838492690243,0.6251952231125291
Stringer Creek,0.004870498,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.02092142,,,Cl,,1,,,,7/26/2006,,,STR 7-26-06 S11,0.25276050424311924,0.00014151205257002212,21.800370171463552,59.16016111786741,0.2527405390988712,0.0001571884738767303,18.755587227843474,56.8314119831956,0.24349941694954125,0.00018779946993201767,11.439269734073813,49.33080477017832,0.22147434405963304,0.00019888880292092737,0.6554594130361336,0.5904674105621612,0.23248688050458716,0.00018225291443304541,0.8252097124952322,0.5524887767400586,0.24030376513084323,0.00021720522338220357,0.5268657710372359,0.6486445031019155
Stringer Creek,0.006512875,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.12601132199999998,,,Cl,,0.4,,,,7/26/2006,,,STR 7-26-06 S12,0.1904299734482215,0.00017079744532278517,0.9070138308264153,6.480259097997331,0.19294396165641373,0.0001634424784996771,1.028740606539157,7.190544349190206,0.19309010202609028,0.00017394832428653152,0.9004528118904193,6.448142184235353,0.200435547408923,0.0001827401680310931,0.26394537683802455,0.6407227310818977,0.19948561590461533,0.00018696762851670874,0.25437910084658405,0.6094246094800279,0.1966358213916923,0.00019831685096396756,0.23595764652650356,0.5411300386086335
Stringer Creek,0.00736238,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.225951336,,,Cl,,0.8,,,,7/26/2006,,,STR 7-26-06 S13,0.2074926857911172,0.0002906869682128005,0.4867473365298764,2.241907817024812,0.20859813094644647,0.0002957560195426638,0.477502579072625,2.160544925789781,0.20989947439705783,0.0002965744861991845,0.4777876147445924,2.1621996175504767,0.2167431544952471,0.00024596243388001353,0.3182384511471792,0.442192132589489,0.21778518889185883,0.0002504663495181785,0.3161801294783894,0.4433996018595615,0.21882722328847057,0.00024958341558198115,0.31764099630966536,0.44125927238644147
Stringer Creek,0.006088122,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.026071307999999998,,,Cl,,0.4,,,,7/26/2006,,,STR 7-26-06 S14,0.16532350703741389,0.0001053960399164635,2.331687596044235,13.744547525902147,0.16891872225317908,0.00011146452352429323,2.1881985742220245,13.102348607500362,0.17162430334239134,0.00011674455162236461,1.8280792087142899,10.754263597171168,0.1775168673890754,0.00010875860940667466,0.475391754242012,0.6243758784531686,0.17757305954247787,0.00011520457573860889,0.4594490883664943,0.5773004379267841,0.17781095228938135,0.00011864337101792741,0.47300348892622796,0.5056933527468412
Stringer Creek,0.00673941,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.12601132199999998,,,Cl,,0.8,,,,7/26/2006,,,STR 7-26-06 S15,0.22966460741000067,0.00022340973712960726,1.0658685579368943,7.6333400968650755,0.2297884245929781,0.00023872516447595983,0.9032487216332452,6.56012264734762,0.2332488353294187,0.00022658736902436208,1.0687913728111391,7.647168546715901,0.2371743995260716,0.000248206031759275,0.261307484945683,0.5967615823300829,0.2394659396181109,0.0002498852371041741,0.2632820444383012,0.5993301393999007,0.24061170966413056,0.000254619532685621,0.25840053838216903,0.5913785194842234
Stringer Creek,0.006003172,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.026071307999999998,,,Cl,,0.8,,,,7/26/2006,,,STR 7-26-06 S16,0.3271155802923842,0.0002117939100417048,7.086717263747773,39.29753641882579,0.36995513756512466,0.0001650010411469944,20.280492945169854,73.31379128243621,0.34745779695285256,0.0002127039346803452,8.435136422686938,43.9999227575714,0.3406920940778046,0.000244563626656579,0.5688867557673002,0.6425478087002596,0.3410786452753081,0.00025671233949455186,0.5761842196594777,0.5855923648327119,0.34176409388995876,0.00026453849637734714,0.6221464748236938,0.5051836030948228
Stringer Creek,0.006371291,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.121022368,,,Cl,,0.4,,,,7/26/2006,,,STR 7-26-06 S17,0.24617820652044312,0.0002767998534647148,0.776372921460629,6.0550877522022395,0.24834851946255557,0.00028247753463321124,0.7637025379347882,5.965877650975616,0.2521913693156626,0.0002707961293680203,0.9139953396503259,7.271580934133858,0.2606362843700293,0.00027521288660290643,0.2609061713389954,0.6330400905189035,0.2618774095336961,0.00027136656403694263,0.26747127644335583,0.6113373858335198,0.2606362843700293,0.0002739885020258238,0.26550662906659744,0.562092838997138
Stringer Creek,0.007164162,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.23094029,,,Cl,,0.7,,,,7/26/2006,,,STR 7-26-06 S18,0.24553757402641146,0.000305746178821405,0.5258413405203599,4.415502832327671,0.24777839299018078,0.00029151063955694834,0.5834053065213552,4.81367259226855,0.24851421900497594,0.0003029101203506767,0.545645913813116,4.552429619018501,0.25188008532719286,0.00030006823425698806,0.20505083992284498,0.5224611044518368,0.2516034965862577,0.0003224309758826411,0.19316779266771814,0.5051626742103329,0.2625937845304706,0.0002894910981124207,0.22358557361453896,0.6404224135646859
Stringer Creek,0.006201389,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.02092142,,,Cl,,0.4,,,,7/26/2006,,,STR 7-26-06 S19,0.25418438161640855,0.0001629336280917775,4.520447883928598,27.675946813039477,0.2600727458123784,0.0001754088957185878,3.8517966979057667,24.129441746352498,0.2679134504694888,0.00017836870623671888,3.8018252115399993,23.771304956814348,0.27340804454664913,0.00017167031862082668,0.5780238921984466,0.6421293842031746,0.2748101370827858,0.00018005346324290072,0.5884794465156151,0.5879928263827823,0.2761742548370261,0.00018481910674286763,0.6356993825595477,0.5115918331877283
Stringer Creek,0.01931209,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.122953576,,,Cl,,0.5,,,,7/26/2006,,,STR 7-26-06 S2,0.37960835255431363,0.00046423079721944014,1.6445541288411356,15.505636564273102,0.3815104647666973,0.0004855533558199979,1.4517455999303568,14.218633595075532,0.3875926863870109,0.0004700306897922145,1.6886666997225375,15.766230050390186,0.3958401671851619,0.0005206247042725154,0.24273156193608275,0.6962470716515545,0.3885829168387909,0.0005403275938361204,0.22196629322931224,0.6094442914848285,0.3958401671851619,0.0005457599387238975,0.21664548930724847,0.6496274474998505
Stringer Creek,0.00673941,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.131000276,,,Cl,,0.7,,,,7/26/2006,,,STR 7-26-06 S20,0.2549230760025238,0.00023899788776422063,1.0745991769706067,8.542894070142081,0.2568270677781388,0.00024122956263518248,1.0813975571083991,8.60539019099846,0.25807085063733193,0.0002484884797362475,1.0198220884293305,8.237737194289512,0.26772198840999406,0.0002434912546814916,0.27777704123021824,0.6317553881985798,0.27024766754593743,0.0002472135579710422,0.2776024533626235,0.6400604083125694,0.27403618624985243,0.00024915817294976256,0.2804016111142967,0.6598866504812059
Stringer Creek,0.005436835,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.031060262,,,Cl,,0.7,,,,7/26/2006,,,STR 7-26-06 S21,0.28707937381258153,0.00014510229813698478,5.1810887598025825,38.13849312652321,0.290210829932546,0.000152127293984167,4.663011134951266,35.540747226482836,0.29507420290657804,0.00015308323122861447,4.693762993025874,35.660006676374024,0.2951873418009163,0.00016552739956359716,0.3995529468740401,0.6489722119204886,0.2951451673383825,0.0001751769068480157,0.38111909137195255,0.609600227846184,0.2958876460650592,0.00017749172607248618,0.4052443902512354,0.5443959986297393
Stringer Creek,0.021662388,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.220962382,,,Cl,,1,,,,7/26/2006,,,STR 7-26-06 S3,0.3110702628782015,0.0005435187301813956,0.8079518726517442,7.073499661652289,0.3121843884277995,0.0005724927309627301,0.7270868543077779,6.603241811988995,0.316046018730799,0.0005518542676882793,0.8102722189251499,7.087967225569848,0.31540391019973174,0.0006269041209308665,0.18369945197677873,0.5887588672574667,0.3266017678167331,0.000604335161637622,0.21073281196138266,0.6619740105517157,0.323520619063745,0.0006211289149957155,0.1954725869274407,0.6081507785840354
Stringer Creek,0.017839614,,,,,,,,,,,Bedrock transition between sandstone-upstream and granite-gneiss downstream,,,,,0.023013562,,,Cl,,0.5,,,,7/26/2006,,,STR 7-26-06 S4,0.3714877545933223,0.0003141905408368828,5.480927147953923,31.336529173252668,0.39160713956000004,0.00031437554405409527,7.096687056762521,38.29996681794969,0.3947871954,0.0003496167758436804,4.389358150524283,25.118801745591345,0.4173765256921799,0.0003176728941240369,0.7632699294485307,0.6596461520921457,0.41185907412000006,0.0003350434565229149,0.7882433188100219,0.5790591280777986,0.42017989521606675,0.00034972510876876266,0.7267151570645763,0.5709973433830005
